"","State","id","text","Class","period","licensure","education_access","services","status","enforcement","criminal","refugee","migrant","employment","emergency","Class_Int","impact_score","weighted_class"
"1312","TX","TX SR 938 2015","This resolution observes World Refugee Day on June 20, 2015.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1313","TX","TX SR 940 2015","This resolution recognizes Cecilia Phalen Abbott for her address at the Excellence in Education Scholarship Luncheon. The granddaughter of immigrants from Mexico, Cecilia Abbott is the first Hispanic woman in Texas history to occupy the Governor's Mansion.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1314","TX","TX SR 975 2015","This resolution recognizes Holy Trinity Greek Orthodox Church on its 100th anniversary. The church was established in South Dallas in 1915 by Greek immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1315","TX","TX SR 976 2013","This resolution recognizes Ed Olson, born of Swedish immigrants, on the occasion of his 95th birthday.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1319","UT","UT H 194 2015","This law authorizes the division to issue a license as an occupational therapist or as an occupational therapy assistant to an applicant who meets the requirements of receiving a license, and has been licensed in a state, district, or U.S. territory, or in a foreign country, where the education, experience, or examination requirements are not substantially equal to the requirements of this state, if the applicant passes an examination approved by the division in consultation with the board.","","2012-2016",1,1,0,0,1,0,0,0,0,0,NA,3,NA
"1320","UT","UT H 2 2014","This appropriations law sets aside $1,500,000 for refugee assistance. This amount in federal funds appropriated for refugee services in Department of Workforce Services-Operations and Policy line item is dependent upon the availability of and qualification for refugee services for Temporary Assistance for Needy Families federal funds.","","2012-2016",0,0,0,0,1,0,1,0,1,0,NA,2,NA
"1322","UT","UT H 245 2013","This law modifies the definition of immigration consultant under the Immigration Consultant Registration Act, requires an annual registration fee for immigration consultants, modifies bond requirements for immigration consultants, and modifies the minimum amount of an administrative fine under the Immigration Consultant Registration Act.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1323","UT","UT H 249 2013","This law shifts oversight for the refugee services fund from the Department of Housing and Community Development to the Department of Workforce Services.","","2012-2016",0,0,0,0,1,0,1,0,1,0,NA,2,NA
"1324","UT","UT H 252 2015","This law modifies the Utah Criminal Code regarding the kidnapping, trafficking, and smuggling of persons younger than 18 years of age. It provides that a person who is convicted of human trafficking of a child or commercial sexual activity with a child is guilty of a first degree felony, including a person who recruits, harbors, transports, or obtains a child for sexual exploitation or forced labor. These crimes also includes labor in industrial facilities, sweatshops, households, agricultural enterprises, or any workplace.","","2012-2016",0,0,0,0,1,1,0,0,0,0,NA,1,NA
"1325","UT","UT H 286 2013","This law, which contains provisions for the treatment of abandoned personal property, prohibits former tenants from accessing property until removal and storage fees have been paid, except in the case of certain items including immigration status documents.","","2012-2016",0,0,0,1,0,0,0,0,0,0,NA,1,NA
"1326","UT","UT H 3 2012","This law appropriates $4,400 to Consumer Protection to implement the provisions of Immigration Consultants in Senate Bill 144, 2012 General Session.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1327","UT","UT H 3 2015","This law appropriates $2,188,600 for Refugee Assistance from the Department of Workforce Services - Operations and Policy budget for fiscal year 2016.","","2012-2016",0,0,0,0,1,0,1,0,1,0,NA,2,NA
"1328","UT","UT H 321 2014","This law provides that the Department of Workforce Services may make rules to provide for the administration of refugee services beyond the time period funded by the federal government, including provisions for English language training, addressing emergency needs, and services for victims of domestic violence.","","2012-2016",0,0,1,0,1,0,1,0,1,0,NA,3,NA
"1331","UT","UT H 399 2013","This law changes the terminology of restricted special revenue funds, including the Refugee Services Fund, to a new designation of expendable special revenue fund.","","2012-2016",0,0,0,0,1,0,1,0,0,0,NA,1,NA
"1332","UT","UT H 441 2012","This law allows a charter school whose mission is to enhance learning opportunities for refugees, children of refugee families or English language learners to give an enrollment preference to these individuals.","","2012-2016",0,0,1,0,0,0,1,0,0,0,NA,1,NA
"1333","UT","UT H 7 2016","This appropriations law includes funds for refugee assistance programs.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1335","UT","UT H 8 2013","This appropriations law includes funding for the refugee assistance program within the social services budget.","","2012-2016",0,0,1,0,1,0,1,0,0,0,NA,2,NA
"1336","UT","UT H 8 2014","This law sets state agency fees and internal service fund rates. Immigration consultants, per this law, must pay an initial registration fee of $200, and sets the license renewal fee at $200.","","2012-2016",1,0,0,0,1,0,0,0,0,0,NA,2,NA
"1337","UT","UT H 8 2016","This law includes funds for immigration consultants.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1339","UT","UT HCR 12 2016","This resolution honors Lin-Manuel Miranda, the son of Puerto Rican immigrants, for his contributions to art and civics education through his composition of the musical Hamilton.","","2012-2016",0,1,1,0,0,0,0,1,0,0,NA,3,NA
"1340","UT","UT HCR 5 2012","This resolution designates February 18, 2012 as Utah's congressional Gold Medal Day for the Utah Nisei veterans of the 100th Infantry Battalion serving despite the Executive Order 9066 that forcibly removed and incarcerated 120,000 people of Japanese ancestry and the Nisei Military Intelligence Service (MIS), consisting of over 3,000 Japanese Americans, who served in all campaigns in the Pacific Theater of War.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1341","UT","UT S 100 2013","This law establishes new educational scholarships and requires applicants to certify they are U.S. citizens or noncitizens eligible for federal aid.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1342","UT","UT S 108 2015","This law amends language to allow graduates with a master's degree in a social work program accredited by the Canadian Association of Schools of Social Work to qualify for licensure or certification as a clinical social worker, certified social worker, and social service worker, and those holding a bachelor's degree in a social work program accredited by the Canadian Association of Schools of Social Work to qualify as a social worker intern.","","2012-2016",1,0,0,0,1,0,0,0,0,0,NA,2,NA
"1343","UT","UT S 131 2015","This law authorizes the division to issue a license as an occupational therapist or as an occupational therapy assistant to an applicant who meets the requirements of receiving a license, and has been licensed in a state, district, or U.S. territory, or in a foreign country, where the education, experience, or examination requirements are not substantially equal to the requirements of this state, if the applicant passes an applicable examination.","","2012-2016",1,1,0,0,1,0,0,0,0,0,NA,3,NA
"1344","UT","UT S 144 2012","The Immigration Consultants Registration Act defines an immigration consultant as a person who provides nonlegal assistance or advice on an immigration matter and it establishes certain requirements, such as registration, background check and posting of a bond.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1346","UT","UT S 184 2015","As part of the fingerprint and photograph submission required for driving privilege card applicants and cardholders, notification of any existing criminal history record or existing or new warrant information and any new criminal history record information entered in local, state, or federal databases shall be made to the federal Immigration and Customs Enforcement Agency of the U.S. Department of Homeland Security.","","2012-2016",1,0,0,0,0,0,0,0,0,0,NA,1,NA
"1348","UT","UT S 203 2014","This law extends the program start date under the Utah Immigration Accountability and Enforcement Act, and dates for the Utah Pilot Sponsored Resident Immigrant Program Act under which a resident immigrant may reside, work, and study in Utah. The program may not permit a resident immigrant to travel outside of the state except under certain circumstances.","","2012-2016",1,0,0,0,0,0,0,1,0,0,NA,2,NA
"1350","UT","UT S 225 2013","This law extends the trigger date for implementation of the Utah guest worker program from July 2013 to July 2015. The law also extends the Utah pilot resident immigrant program, delaying the start date from July 2013 to July 2015, and ending in June 2020 instead of 2018.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1351","UT","UT S 253 2015","This law provides an exemption to verification of lawful presence for privately funded scholarships administered by colleges or universities, for graduates of Utah high schools.","","2012-2016",0,1,0,0,0,1,0,0,0,0,NA,1,NA
"1352","UT","UT S 28 2013","This law repeals the Utah Commission on Immigration and Migration Act.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1353","UT","UT S 3 2012","This supplemental appropriations law provides $150,000 to Refugee Assistance for the year ending June 30, 2012.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1354","UT","UT S 3 2016","The State legislature intends that the Department of Health remove the optional 5 year waiting period for legal immigrant children who currently qualify for 100% federal funding in the Medicaid and Children's Health Insurance program.","","2012-2016",0,0,1,1,0,0,0,1,0,0,NA,3,NA
"1355","UT","UT S 60 2015","This law amends the American Civics Education Initiative, requiring all high school graduates to pass a civics test, to define basic civics test as a test that includes 50 of the 100 questions on the civics test form used by the U.S. Citizenship and Immigration Services to determine that an individual applying for U.S. citizenship meets the basic citizenship skills specified.","","2012-2016",0,1,1,0,1,0,0,0,0,0,NA,3,NA
"1357","UT","UT S 8 2012","This appropriations law includes $5,942,600 for Refugee Assistance for the year ending June 30, 2013.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1358","UT","UT S 8 2014","This social services law includes $10,170,000 for services for refugees.","","2012-2016",0,0,1,0,1,0,1,0,0,0,NA,2,NA
"1359","UT","UT S 8 2015","This law authorizes fees for occupational and professional licensing, including a $200 Immigration Consultant initial registration fee, and $200 for license renewal.","","2012-2016",1,0,0,0,1,0,0,0,0,0,NA,2,NA
"1360","UT","UT S 92 2015","This law creates an exemption to licensure requirements for the practice of dentistry for certain faculty of accredited dental schools if the individual meets certain qualifications, including holding a license to practice dentistry in another jurisdiction, being permitted to the work in the United States under federal immigration law, and complying with other restrictions as outlined.","","2012-2016",1,0,0,0,1,0,0,0,0,0,NA,2,NA
"1361","UT","UT S 95 2014","This law repeals section 63G-13-203 of the Utah Code, Collaboration on integration of immigrants. The collaboration urged the Utah Commission on Immigration and Migration to work with federal, state, and local governments to facilitate integration of immigrants in the state.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
